ï..Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount
Barley,WA,USC00457941,2005,4,0,0,26,0,0,0.34,77,0.64,0,47.1,59,35.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.26
Barley,WA,USC00457941,2005,4,0,0,26,0,0,0.34,77,0.64,0,47.1,59,35.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.76
Barley,WA,USC00457941,2005,4,0,0,26,0,0,0.34,77,0.64,0,47.1,59,35.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.56
Barley,WA,USC00457941,2005,5,0,0,35,0,0,0.8,86,3.52,0,55.3,66.3,44.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.46
Barley,WA,USC00457941,2005,5,0,0,35,0,0,0.8,86,3.52,0,55.3,66.3,44.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.9
Barley,WA,USC00457941,2005,5,0,0,35,0,0,0.8,86,3.52,0,55.3,66.3,44.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.71
Barley,WA,USC00457941,2005,6,0,0,38,0,0,0.49,91,1.55,0,57.9,69.9,45.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.54
Barley,WA,USC00457941,2005,6,0,0,38,0,0,0.49,91,1.55,0,57.9,69.9,45.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.88
Barley,WA,USC00457941,2005,6,0,0,38,0,0,0.49,91,1.55,0,57.9,69.9,45.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.91
Barley,WA,USC00457941,2005,7,0,0,46,0,0,0.56,96,0.81,0,67.3,82.7,51.8,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.37
Barley,WA,USC00457941,2005,7,0,0,46,0,0,0.56,96,0.81,0,67.3,82.7,51.8,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.66
Barley,WA,USC00457941,2005,7,0,0,46,0,0,0.56,96,0.81,0,67.3,82.7,51.8,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.88
Barley,WA,USC00457941,2005,8,0,0,37,0,0,0.28,95,0.29,0,66.8,83.8,49.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.5
Barley,WA,USC00457941,2005,8,0,0,37,0,0,0.28,95,0.29,0,66.8,83.8,49.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.85
Barley,WA,USC00457941,2005,8,0,0,37,0,0,0.28,95,0.29,0,66.8,83.8,49.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.77
Barley,WA,USC00457941,2005,9,0,0,31,0,0,0.49,83,0.68,0,54.9,69.3,40.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.36
Barley,WA,USC00457941,2005,9,0,0,31,0,0,0.49,83,0.68,0,54.9,69.3,40.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.74
Barley,WA,USC00457941,2005,9,0,0,31,0,0,0.49,83,0.68,0,54.9,69.3,40.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.84
Barley,WA,USC00457941,2005,10,0,0,27,0,0,0.27,69,1.29,0,47.2,56.8,37.7,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.41
Barley,WA,USC00457941,2005,10,0,0,27,0,0,0.27,69,1.29,0,47.2,56.8,37.7,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.73
Barley,WA,USC00457941,2005,10,0,0,27,0,0,0.27,69,1.29,0,47.2,56.8,37.7,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.81
Barley,WA,USC00457941,2005,11,2,1,17,4,4.9,0.41,50,1.98,6.8,32.9,38.6,27.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.58
Barley,WA,USC00457941,2005,11,2,1,17,4,4.9,0.41,50,1.98,6.8,32.9,38.6,27.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.89
Barley,WA,USC00457941,2005,11,2,1,17,4,4.9,0.41,50,1.98,6.8,32.9,38.6,27.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.91
Barley,WA,USC00457941,2005,12,23,2,-4,7,2.4,0.56,47,3.25,5,22.5,28.8,16.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.48
Barley,WA,USC00457941,2005,12,23,2,-4,7,2.4,0.56,47,3.25,5,22.5,28.8,16.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.67
Barley,WA,USC00457941,2005,12,23,2,-4,7,2.4,0.56,47,3.25,5,22.5,28.8,16.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.76
Barley,WA,USC00457941,2006,1,2,3,22,1,1.9,1.18,50,5,7.9,35,39.7,30.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.42
Barley,WA,USC00457941,2006,1,2,3,22,1,1.9,1.18,50,5,7.9,35,39.7,30.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,2.56
Barley,WA,USC00457941,2006,1,2,3,22,1,1.9,1.18,50,5,7.9,35,39.7,30.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.94
Barley,WA,USC00457941,2006,2,5,2,3,1,1.6,0.44,48,1.17,3.1,30.8,39,22.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.55
Barley,WA,USC00457941,2006,2,5,2,3,1,1.6,0.44,48,1.17,3.1,30.8,39,22.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,2.74
Barley,WA,USC00457941,2006,2,5,2,3,1,1.6,0.44,48,1.17,3.1,30.8,39,22.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.83
Barley,WA,USC00457941,2006,3,3,2,19,2,3.5,0.32,60,1.45,5.6,37.9,46.1,29.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.7
Barley,WA,USC00457941,2006,3,3,2,19,2,3.5,0.32,60,1.45,5.6,37.9,46.1,29.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.92
Barley,WA,USC00457941,2006,3,3,2,19,2,3.5,0.32,60,1.45,5.6,37.9,46.1,29.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.8
Barley,WA,USC00457941,2006,4,0,1,25,0,9,0.34,75,1.67,9,46.3,56.7,35.8,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.65
Barley,WA,USC00457941,2006,4,0,1,25,0,9,0.34,75,1.67,9,46.3,56.7,35.8,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.88
Barley,WA,USC00457941,2006,4,0,1,25,0,9,0.34,75,1.67,9,46.3,56.7,35.8,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.81
Barley,WA,USC00457941,2006,5,0,0,27,0,0,0.31,91,0.89,0,54.6,67.5,41.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.97
Barley,WA,USC00457941,2006,5,0,0,27,0,0,0.31,91,0.89,0,54.6,67.5,41.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.11
Barley,WA,USC00457941,2006,5,0,0,27,0,0,0.31,91,0.89,0,54.6,67.5,41.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.45
Barley,WA,USC00457941,2006,6,0,0,39,0,0,0.91,92,2.72,0,60.9,73.2,48.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.77
Barley,WA,USC00457941,2006,6,0,0,39,0,0,0.91,92,2.72,0,60.9,73.2,48.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.05
Barley,WA,USC00457941,2006,6,0,0,39,0,0,0.91,92,2.72,0,60.9,73.2,48.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.08
Barley,WA,USC00457941,2006,7,0,0,37,0,0,0.13,101,0.15,0,70.6,86.8,54.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.71
Barley,WA,USC00457941,2006,7,0,0,37,0,0,0.13,101,0.15,0,70.6,86.8,54.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.95
Barley,WA,USC00457941,2006,7,0,0,37,0,0,0.13,101,0.15,0,70.6,86.8,54.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.04
Barley,WA,USC00457941,2006,8,0,0,33,0,0,0.12,96,0.12,0,65.9,82.9,48.8,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.7
Barley,WA,USC00457941,2006,8,0,0,33,0,0,0.12,96,0.12,0,65.9,82.9,48.8,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.97
Barley,WA,USC00457941,2006,8,0,0,33,0,0,0.12,96,0.12,0,65.9,82.9,48.8,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.06
Barley,WA,USC00457941,2006,9,0,0,32,0,0,0.23,91,0.6,0,58.4,74.3,42.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.53
Barley,WA,USC00457941,2006,9,0,0,32,0,0,0.23,91,0.6,0,58.4,74.3,42.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.73
Barley,WA,USC00457941,2006,9,0,0,32,0,0,0.23,91,0.6,0,58.4,74.3,42.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,2.31
Barley,WA,USC00457941,2006,10,0,0,10,0,0,0.75,69,1.43,0,45.1,57.1,33.1,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.76
Barley,WA,USC00457941,2006,10,0,0,10,0,0,0.75,69,1.43,0,45.1,57.1,33.1,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.84
Barley,WA,USC00457941,2006,10,0,0,10,0,0,0.75,69,1.43,0,45.1,57.1,33.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,2.68
Barley,WA,USC00457941,2006,11,6,3,-6,3,3.5,0.56,61,3.96,8.3,35,42,27.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.92
Barley,WA,USC00457941,2006,11,6,3,-6,3,3.5,0.56,61,3.96,8.3,35,42,27.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.98
Barley,WA,USC00457941,2006,11,6,3,-6,3,3.5,0.56,61,3.96,8.3,35,42,27.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,2.84
Barley,WA,USC00457941,2006,12,22,3,5,3,3.4,0.54,48,2.56,6.6,26.7,32.5,20.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.93
Barley,WA,USC00457941,2006,12,22,3,5,3,3.4,0.54,48,2.56,6.6,26.7,32.5,20.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,3
Barley,WA,USC00457941,2006,12,22,3,5,3,3.4,0.54,48,2.56,6.6,26.7,32.5,20.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,2.79
Barley,WA,USC00457941,2007,1,23,4,-11,6,3.4,0.18,47,0.68,12.1,22.8,29.1,16.6,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.03
Barley,WA,USC00457941,2007,1,23,4,-11,6,3.4,0.18,47,0.68,12.1,22.8,29.1,16.6,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3
Barley,WA,USC00457941,2007,1,23,4,-11,6,3.4,0.18,47,0.68,12.1,22.8,29.1,16.6,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,3.11
Barley,WA,USC00457941,2007,2,17,7,8,4,3.7,0.34,55,1.81,12,32.6,37.5,27.8,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.09
Barley,WA,USC00457941,2007,2,17,7,8,4,3.7,0.34,55,1.81,12,32.6,37.5,27.8,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.08
Barley,WA,USC00457941,2007,2,17,7,8,4,3.7,0.34,55,1.81,12,32.6,37.5,27.8,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,3.15
Barley,WA,USC00457941,2007,3,5,0,11,2,0,0.25,62,1.13,0,40.7,50.1,31.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.11
Barley,WA,USC00457941,2007,3,5,0,11,2,0,0.25,62,1.13,0,40.7,50.1,31.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.09
Barley,WA,USC00457941,2007,3,5,0,11,2,0,0.25,62,1.13,0,40.7,50.1,31.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,3.19
Barley,WA,USC00457941,2007,4,0,0,22,0,0.3,0.38,69,0.69,0.3,44.7,56.1,33.4,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.07
Barley,WA,USC00457941,2007,4,0,0,22,0,0.3,0.38,69,0.69,0.3,44.7,56.1,33.4,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.02
Barley,WA,USC00457941,2007,4,0,0,22,0,0.3,0.38,69,0.69,0.3,44.7,56.1,33.4,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,3.2
Barley,WA,USC00457941,2007,5,0,0,28,0,0.1,0.86,83,1.7,0.1,53.8,67.6,40,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.12
Barley,WA,USC00457941,2007,5,0,0,28,0,0.1,0.86,83,1.7,0.1,53.8,67.6,40,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.08
Barley,WA,USC00457941,2007,5,0,0,28,0,0.1,0.86,83,1.7,0.1,53.8,67.6,40,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,3.2
Barley,WA,USC00457941,2007,6,0,0,37,0,0,0.68,92,0.97,0,59.7,72.6,46.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.3
Barley,WA,USC00457941,2007,6,0,0,37,0,0,0.68,92,0.97,0,59.7,72.6,46.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.25
Barley,WA,USC00457941,2007,6,0,0,37,0,0,0.68,92,0.97,0,59.7,72.6,46.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,3.5
Barley,WA,USC00457941,2007,7,0,0,45,0,0,0.22,99,0.29,0,72.1,88.6,55.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.46
Barley,WA,USC00457941,2007,7,0,0,45,0,0,0.22,99,0.29,0,72.1,88.6,55.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.49
Barley,WA,USC00457941,2007,7,0,0,45,0,0,0.22,99,0.29,0,72.1,88.6,55.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,3.27
Barley,WA,USC00457941,2007,8,0,0,39,0,0,0.36,95,0.48,0,65.5,81.5,49.5,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.55
Barley,WA,USC00457941,2007,8,0,0,39,0,0,0.36,95,0.48,0,65.5,81.5,49.5,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.52
Barley,WA,USC00457941,2007,8,0,0,39,0,0,0.36,95,0.48,0,65.5,81.5,49.5,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,3.6
Barley,WA,USC00457941,2007,9,0,0,29,0,0,0.41,86,0.63,0,56.7,72.2,41.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,4.05
Barley,WA,USC00457941,2007,9,0,0,29,0,0,0.41,86,0.63,0,56.7,72.2,41.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,3.74
Barley,WA,USC00457941,2007,9,0,0,29,0,0,0.41,86,0.63,0,56.7,72.2,41.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,4.47
Barley,WA,USC00457941,2007,10,0,0,20,0,0,0.32,76,0.9,0,44.9,56,33.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,4.53
Barley,WA,USC00457941,2007,10,0,0,20,0,0,0.32,76,0.9,0,44.9,56,33.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,4.16
Barley,WA,USC00457941,2007,10,0,0,20,0,0,0.32,76,0.9,0,44.9,56,33.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,4.89
Barley,WA,USC00457941,2007,11,5,1,8,3,1.5,0.36,59,1.51,2.9,33.5,41.6,25.4,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,4.31
Barley,WA,USC00457941,2007,11,5,1,8,3,1.5,0.36,59,1.51,2.9,33.5,41.6,25.4,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,4.1
Barley,WA,USC00457941,2007,11,5,1,8,3,1.5,0.36,59,1.51,2.9,33.5,41.6,25.4,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,5.05
Barley,WA,USC00457941,2007,12,25,9,2,7,2.8,1.03,54,3.27,20.8,27.4,33,21.8,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,4.44
Barley,WA,USC00457941,2007,12,25,9,2,7,2.8,1.03,54,3.27,20.8,27.4,33,21.8,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,4.28
Barley,WA,USC00457941,2007,12,25,9,2,7,2.8,1.03,54,3.27,20.8,27.4,33,21.8,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,4.79
Barley,WA,USC00457941,2008,1,31,12,-5,25,7.5,0.49,42,2.83,41.3,22.9,29.9,15.8,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,4.35
Barley,WA,USC00457941,2008,1,31,12,-5,25,7.5,0.49,42,2.83,41.3,22.9,29.9,15.8,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,4.09
Barley,WA,USC00457941,2008,1,31,12,-5,25,7.5,0.49,42,2.83,41.3,22.9,29.9,15.8,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,4.89
Barley,WA,USC00457941,2008,2,29,3,11,26,2.6,0.17,49,0.61,8.8,30.2,37.2,23.3,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,4.38
Barley,WA,USC00457941,2008,2,29,3,11,26,2.6,0.17,49,0.61,8.8,30.2,37.2,23.3,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,4.29
Barley,WA,USC00457941,2008,2,29,3,11,26,2.6,0.17,49,0.61,8.8,30.2,37.2,23.3,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,4.67
Barley,WA,USC00457941,2008,3,15,6,19,9,4.7,0.25,49,1.85,15.9,35,43.2,26.9,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,4.18
Barley,WA,USC00457941,2008,3,15,6,19,9,4.7,0.25,49,1.85,15.9,35,43.2,26.9,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,4.14
Barley,WA,USC00457941,2008,3,15,6,19,9,4.7,0.25,49,1.85,15.9,35,43.2,26.9,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,4.29
Barley,WA,USC00457941,2008,4,0,1,19,0,1.8,0.29,74,1.2,4.9,40.5,51.7,29.2,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,4.56
Barley,WA,USC00457941,2008,4,0,1,19,0,1.8,0.29,74,1.2,4.9,40.5,51.7,29.2,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,4.51
Barley,WA,USC00457941,2008,4,0,1,19,0,1.8,0.29,74,1.2,4.9,40.5,51.7,29.2,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,4.67
Barley,WA,USC00457941,2008,5,0,0,25,0,0,0.32,86,0.66,0,54.6,67,42.1,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,4.52
Barley,WA,USC00457941,2008,5,0,0,25,0,0,0.32,86,0.66,0,54.6,67,42.1,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,4.38
Barley,WA,USC00457941,2008,5,0,0,25,0,0,0.32,86,0.66,0,54.6,67,42.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,4.99
Barley,WA,USC00457941,2008,6,0,0,35,0,0,0.36,96,1.37,0,57.4,71,43.8,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,4.78
Barley,WA,USC00457941,2008,6,0,0,35,0,0,0.36,96,1.37,0,57.4,71,43.8,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,4.51
Barley,WA,USC00457941,2008,6,0,0,35,0,0,0.36,96,1.37,0,57.4,71,43.8,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,5.49
Barley,WA,USC00457941,2008,7,0,0,40,0,0,0.02,93,0.02,0,66.7,83.3,50.1,1,Prices,9,1,0.8,United States,1,Barley,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,5.12
Barley,WA,USC00457941,2008,7,0,0,40,0,0,0.02,93,0.02,0,66.7,83.3,50.1,1,Prices,9,1,0.8,United States,14,Barley malting,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,5.23
Barley,WA,USC00457941,2008,7,0,0,40,0,0,0.02,93,0.02,0,66.7,83.3,50.1,1,Prices,9,1,0.8,United States,13,Barley feed,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,4.72
