,Commodity,State,STATION,YEAR,MONTH,DSND,DSNW,EMNT,EMSD,EMSN,EMXP,EMXT,PRCP,SNOW,TAVG,TMAX,TMIN,SC_Group_ID,SC_Group_Desc,SC_GroupCommod_ID,SC_Geography_ID,SortOrder,SC_GeographyIndented_Desc,SC_Commodity_ID,SC_Commodity_Desc,SC_Attribute_ID,SC_Attribute_Desc,SC_Unit_ID,SC_Unit_Desc,SC_Frequency_ID,SC_Frequency_Desc,Timeperiod_Desc,Amount,date,CPI
1061,Oats,WI,USC00470308,1989,9,0,0,28.0,0,0.0,2.9,80.0,3.83,0.0,59.7,72.4,47.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.38,1989-09-01,124.8
1062,Oats,WI,USC00470308,1989,10,0,0,24.0,0,0.0,0.85,79.0,2.37,0.0,51.2,63.0,39.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.47,1989-10-01,125.4
1063,Oats,WI,USC00470308,1989,11,7,2,0.0,1,2.0,0.38,63.0,1.31,3.0,33.0,41.7,24.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.48,1989-11-01,125.9
1064,Oats,WI,USC00470308,1989,12,16,0,-22.0,4,0.0,0.1,49.0,0.48,0.0,13.2,22.6,3.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.53,1989-12-01,126.3
1065,Oats,WI,USC00470308,1990,1,23,1,5.0,5,4.0,0.8,49.0,1.84,5.4,28.1,36.9,19.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.47,1990-01-01,127.5
1066,Oats,WI,USC00470308,1990,2,16,4,-8.0,4,3.0,0.3,52.0,0.9,9.0,26.0,36.7,15.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.43,1990-02-01,128.0
1067,Oats,WI,USC00470308,1990,3,2,0,14.0,1,0.0,1.19,73.0,3.73,0.0,37.3,46.8,27.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.39,1990-03-01,128.6
1068,Oats,WI,USC00470308,1990,4,0,0,18.0,0,0.0,0.59,85.0,2.5,0.0,48.9,61.1,36.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.44,1990-04-01,128.9
1069,Oats,WI,USC00470308,1990,5,0,0,30.0,0,0.0,1.08,77.0,4.25,0.0,54.9,67.0,42.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.45,1990-05-01,129.1
1070,Oats,WI,USC00470308,1990,6,0,0,35.0,0,0.0,2.01,90.0,6.32,0.0,67.9,79.5,56.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.33,1990-06-01,129.9
1071,Oats,WI,USC00470308,1990,7,0,0,48.0,0,0.0,0.54,92.0,1.57,0.0,70.1,81.1,59.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.15,1990-07-01,130.5
1072,Oats,WI,USC00470308,1990,8,0,0,46.0,0,0.0,1.62,91.0,5.36,0.0,69.3,80.7,58.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.06,1990-08-01,131.6
1073,Oats,WI,USC00470308,1990,9,0,0,35.0,0,0.0,0.83,92.0,1.22,0.0,64.0,76.3,51.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.09,1990-09-01,132.5
1074,Oats,WI,USC00470308,1990,10,1,1,23.0,2,2.0,0.7,81.0,2.3,2.0,48.6,60.9,36.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.14,1990-10-01,133.4
1075,Oats,WI,USC00470308,1990,11,2,3,16.0,2,2.5,0.53,71.0,1.73,5.5,40.1,50.3,30.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.16,1990-11-01,133.7
1076,Oats,WI,USC00470308,1990,12,29,5,-20.0,16,14.0,1.4,46.0,2.44,22.5,20.5,29.7,11.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.17,1990-12-01,134.2
1077,Oats,WI,USC00470308,1991,1,31,3,-18.0,12,4.0,0.4,40.0,0.95,9.5,14.3,24.0,4.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.13,1991-01-01,134.7
1078,Oats,WI,USC00470308,1991,2,27,1,-7.0,8,3.0,0.3,47.0,0.4,3.5,25.6,35.2,16.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.13,1991-02-01,134.8
1079,Oats,WI,USC00470308,1991,3,2,1,10.0,1,2.0,0.8,72.0,2.97,2.5,36.3,46.0,26.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.16,1991-03-01,134.8
1080,Oats,WI,USC00470308,1991,4,0,2,24.0,0,1.0,1.99,85.0,4.52,2.0,49.8,62.0,37.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.16,1991-04-01,135.1
1081,Oats,WI,USC00470308,1991,5,0,0,31.0,0,0.0,0.5,91.0,1.91,0.0,62.7,74.8,50.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.16,1991-05-01,135.6
1082,Oats,WI,USC00470308,1991,6,0,0,45.0,0,0.0,1.51,93.0,2.63,0.0,69.9,82.7,57.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.08,1991-06-01,136.0
1083,Oats,WI,USC00470308,1991,7,0,0,49.0,0,0.0,0.77,92.0,3.75,0.0,70.9,83.5,58.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.08,1991-07-01,136.2
1084,Oats,WI,USC00470308,1991,8,0,0,48.0,0,0.0,1.53,92.0,1.78,0.0,69.6,81.6,57.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.09,1991-08-01,136.6
1085,Oats,WI,USC00470308,1991,9,0,0,26.0,0,0.0,2.46,91.0,4.7,0.0,59.3,71.8,46.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.12,1991-09-01,137.0
1086,Oats,WI,USC00470308,1991,10,0,0,18.0,0,0.0,2.0,76.0,6.75,0.0,49.6,61.3,37.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.21,1991-10-01,137.2
1087,Oats,WI,USC00470308,1991,11,11,4,-5.0,3,2.5,0.74,59.0,3.62,8.3,29.4,38.6,20.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.25,1991-11-01,137.8
1088,Oats,WI,USC00470308,1991,12,19,5,-4.0,5,3.0,0.46,50.0,1.35,8.0,24.2,33.0,15.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.25,1991-12-01,138.2
1089,Oats,WI,USC00470308,1992,1,7,1,-11.0,2,2.0,0.2,43.0,0.3,2.0,23.5,30.6,16.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.31,1992-01-01,138.3
1090,Oats,WI,USC00470308,1992,2,20,4,-2.0,6,4.5,0.6,50.0,1.6,9.5,27.7,36.0,19.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.44,1992-02-01,138.6
1091,Oats,WI,USC00470308,1992,3,4,2,7.0,3,2.0,0.9,59.0,1.65,4.5,33.2,43.6,22.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.44,1992-03-01,139.1
1092,Oats,WI,USC00470308,1992,4,0,0,15.0,0,0.0,0.67,71.0,3.96,0.0,42.5,52.4,32.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.46,1992-04-01,139.4
1093,Oats,WI,USC00470308,1992,5,0,0,26.0,0,0.0,0.62,85.0,1.22,0.0,58.0,73.1,42.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.43,1992-05-01,139.7
1094,Oats,WI,USC00470308,1992,6,0,0,34.0,0,0.0,0.79,90.0,1.19,0.0,64.2,77.9,50.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.38,1992-06-01,140.1
1095,Oats,WI,USC00470308,1992,7,0,0,47.0,0,0.0,1.97,90.0,5.8,0.0,65.8,77.6,54.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.32,1992-07-01,140.5
1096,Oats,WI,USC00470308,1992,8,0,0,40.0,0,0.0,0.6,91.0,1.91,0.0,64.5,77.5,51.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.23,1992-08-01,140.8
1097,Oats,WI,USC00470308,1992,9,0,0,28.0,0,0.0,1.62,82.0,7.45,0.0,58.5,70.4,46.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.28,1992-09-01,141.1
1098,Oats,WI,USC00470308,1992,10,0,0,14.0,0,0.0,0.58,80.0,1.26,0.0,47.0,59.8,34.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.31,1992-10-01,141.7
1099,Oats,WI,USC00470308,1992,11,6,2,6.0,5,4.0,1.24,52.0,5.24,5.0,31.1,38.3,24.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.35,1992-11-01,142.1
1100,Oats,WI,USC00470308,1992,12,31,4,-10.0,11,5.0,0.63,38.0,2.84,8.0,22.3,30.5,14.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.22,1992-12-01,142.3
1101,Oats,WI,USC00470308,1993,1,31,2,-6.0,8,5.0,0.57,42.0,1.6,7.0,19.1,28.6,9.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.42,1993-01-01,142.8
1102,Oats,WI,USC00470308,1993,2,28,5,-20.0,12,7.0,0.5,45.0,1.0,13.0,18.5,28.5,8.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.42,1993-02-01,143.1
1103,Oats,WI,USC00470308,1993,3,27,5,-9.0,8,4.0,1.24,62.0,2.32,12.0,29.4,38.9,19.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.43,1993-03-01,143.3
1104,Oats,WI,USC00470308,1993,4,7,2,10.0,5,5.0,2.1,71.0,7.06,8.0,41.6,52.7,30.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.45,1993-04-01,143.8
1105,Oats,WI,USC00470308,1993,5,0,0,31.0,0,0.0,0.91,84.0,4.52,0.0,57.2,69.9,44.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.51,1993-05-01,144.2
1106,Oats,WI,USC00470308,1993,6,0,0,34.0,0,0.0,1.38,85.0,6.1,0.0,63.9,76.1,51.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.43,1993-06-01,144.3
1107,Oats,WI,USC00470308,1993,7,0,0,48.0,0,0.0,2.0,87.0,9.4,0.0,69.0,80.1,57.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.36,1993-07-01,144.5
1108,Oats,WI,USC00470308,1993,8,0,0,43.0,0,0.0,1.52,90.0,3.2,0.0,69.4,81.4,57.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.32,1993-08-01,144.8
1109,Oats,WI,USC00470308,1993,9,0,0,25.0,0,0.0,1.92,80.0,4.2,0.0,54.5,66.8,42.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.31,1993-09-01,145.0
1110,Oats,WI,USC00470308,1993,10,0,0,20.0,0,0.0,0.58,82.0,1.17,0.0,46.3,59.5,33.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.33,1993-10-01,145.6
1111,Oats,WI,USC00470308,1993,11,1,1,9.0,1,1.0,0.6,57.0,1.55,1.0,32.7,42.9,22.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.39,1993-11-01,146.0
1112,Oats,WI,USC00470308,1993,12,1,0,-12.0,1,0.8,0.08,46.0,0.13,1.3,24.0,31.7,16.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.42,1993-12-01,146.3
1113,Oats,WI,USC00470308,1994,1,30,11,-36.0,17,5.0,0.2,35.0,0.87,18.6,5.7,17.5,-6.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.42,1994-01-01,146.3
1114,Oats,WI,USC00470308,1994,2,28,7,-22.0,25,7.0,0.8,49.0,2.0,28.0,12.7,24.6,0.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.42,1994-02-01,146.7
1115,Oats,WI,USC00470308,1994,3,5,0,3.0,13,0.0,0.1,67.0,0.1,0.0,32.9,44.2,21.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.39,1994-03-01,147.1
1116,Oats,WI,USC00470308,1994,4,0,2,16.0,0,2.0,0.63,84.0,2.28,4.0,46.6,61.8,31.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.32,1994-04-01,147.2
1117,Oats,WI,USC00470308,1994,5,0,1,24.0,0,3.0,0.48,86.0,1.99,3.0,56.1,71.4,40.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.49,1994-05-01,147.5
1118,Oats,WI,USC00470308,1994,6,0,0,34.0,0,0.0,2.2,96.0,7.93,0.0,67.8,82.3,53.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.31,1994-06-01,147.9
1119,Oats,WI,USC00470308,1994,7,0,0,45.0,0,0.0,2.1,89.0,6.08,0.0,67.4,79.3,55.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.2,1994-07-01,148.4
1120,Oats,WI,USC00470308,1994,8,0,0,45.0,0,0.0,0.84,94.24172662,4.03,0.0,69.51165468,82.82244604,56.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.16,1994-08-01,149.0
1121,Oats,WI,USC00470308,1994,9,0,0,41.0,0,0.0,1.37,85.0,4.65,0.0,64.0,73.3,54.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.18,1994-09-01,149.3
1122,Oats,WI,USC00470308,1994,10,0,0,32.0,0,0.0,0.2,75.0,0.5,0.0,52.7,62.2,43.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.21,1994-10-01,149.4
1123,Oats,WI,USC00470308,1994,11,0,0,19.0,0,0.0,1.05,59.0,2.81,0.0,39.7,47.6,31.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.18,1994-11-01,149.8
1124,Oats,WI,USC00470308,1994,12,18,4,0.0,7,4.0,0.25,53.0,0.75,9.5,28.2,35.2,21.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.18,1994-12-01,150.1
1125,Oats,WI,USC00470308,1995,1,30,9,-6.0,13,6.0,0.4,41.0,1.3,18.9,19.8,26.9,12.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.22,1995-01-01,150.5
1126,Oats,WI,USC00470308,1995,2,28,0,-8.0,8,0.0,0.05,44.0,0.05,0.0,22.5,30.0,15.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.22,1995-02-01,150.9
1127,Oats,WI,USC00470308,1995,3,8,3,0.0,6,4.0,0.79,72.0,2.18,6.0,36.7,46.6,26.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.33,1995-03-01,151.2
1128,Oats,WI,USC00470308,1995,4,0,0,12.0,0,0.0,0.67,68.0,3.36,0.0,44.0,54.1,33.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.36,1995-04-01,151.8
1129,Oats,WI,USC00470308,1995,5,0,0,33.0,0,0.0,1.61,81.0,5.94,0.0,57.4,68.8,45.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.41,1995-05-01,152.1
1130,Oats,WI,USC00470308,1995,6,0,0,43.0,0,0.0,1.3,92.0,2.15,0.0,71.7,83.2,60.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.38,1995-06-01,152.4
1131,Oats,WI,USC00470308,1995,7,0,0,47.0,0,0.0,0.85,100.0,2.81,0.0,73.4,83.9,62.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.52,1995-07-01,152.6
1132,Oats,WI,USC00470308,1995,8,0,0,56.0,0,0.0,0.92,93.0,5.02,0.0,75.8,85.7,65.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.48,1995-08-01,152.9
1133,Oats,WI,USC00470308,1995,9,0,0,28.0,0,0.0,0.67,87.0,1.78,0.0,60.0,72.0,47.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.43,1995-09-01,153.1
1134,Oats,WI,USC00470308,1995,10,0,0,30.0,0,0.0,1.72,82.0,4.19,0.0,51.5,62.1,41.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.48,1995-10-01,153.5
1135,Oats,WI,USC00470308,1995,11,12,2,1.0,8,6.0,0.81,55.0,2.39,8.5,28.7,36.4,21.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.71,1995-11-01,153.7
1136,Oats,WI,USC00470308,1995,12,31,4,-6.0,8,2.0,0.2,44.0,0.65,7.2,20.5,27.2,13.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.91,1995-12-01,153.9
1137,Oats,WI,USC00470308,1996,1,28,8,-19.0,17,5.0,0.6,51.0,1.81,21.0,15.6,24.8,6.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.93,1996-01-01,154.7
1138,Oats,WI,USC00470308,1996,2,12,0,-30.0,17,0.5,0.2,54.0,0.54,0.6,21.6,29.3,13.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.96,1996-02-01,155.0
1139,Oats,WI,USC00470308,1996,3,0,2,-8.0,0,2.0,0.1,60.0,0.28,3.0,28.8,38.8,18.7,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,2.04,1996-03-01,155.5
1140,Oats,WI,USC00470308,1996,4,0,2,21.0,0,2.0,1.0,75.0,2.65,3.5,44.2,55.5,32.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,2.13,1996-04-01,156.1
1141,Oats,WI,USC00470308,1996,5,0,0,32.0,0,0.0,1.53,87.0,3.21,0.0,54.8,64.7,44.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,2.48,1996-05-01,156.4
1142,Oats,WI,USC00470308,1996,6,0,0,45.0,0,0.0,2.85,93.0,7.76,0.0,67.9,77.6,58.3,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,2.17,1996-06-01,156.7
1143,Oats,WI,USC00470308,1996,7,0,0,50.0,0,0.0,1.32,88.0,2.43,0.0,68.6,79.6,57.6,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,2.13,1996-07-01,157.0
1144,Oats,WI,USC00470308,1996,8,0,0,49.0,0,0.0,1.3,89.0,2.83,0.0,69.6,81.1,58.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,2.0,1996-08-01,157.2
1145,Oats,WI,USC00470308,1996,9,0,0,39.0,0,0.0,0.5,87.0,0.86,0.0,62.1,73.3,50.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.83,1996-09-01,157.7
1146,Oats,WI,USC00470308,1996,10,0,0,24.0,0,0.0,1.0,78.0,3.3,0.0,51.2,62.5,39.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.84,1996-10-01,158.2
1147,Oats,WI,USC00470308,1996,11,9,3,-1.0,5,3.0,0.2,58.0,0.8,6.0,28.9,36.0,21.9,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.85,1996-11-01,158.7
1148,Oats,WI,USC00470308,1996,12,0,4,-9.0,0,4.0,0.65,40.0,1.56,7.0,22.4,28.6,16.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.72,1996-12-01,159.1
1149,Oats,WI,USC00470308,1997,1,25,7,-9.388268156,5,3.0,0.25,48.0,0.72,9.9,21.46731844,24.3,12.46368715,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.83,1997-01-01,159.4
1150,Oats,WI,USC00470308,1997,2,23,0,-8.0,7,0.0,1.04,50.0,2.76,0.0,22.8,30.9,14.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.81,1997-02-01,159.7
1151,Oats,WI,USC00470308,1997,3,0,0,4.916208791,0,0.0,0.72,72.0,2.17,0.0,35.25288462,41.1,24.70164835,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Mar,1.91,1997-03-01,159.8
1152,Oats,WI,USC00470308,1997,4,0,0,14.0,0,0.0,1.3,73.0,1.94,0.0,40.9,52.3,29.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Apr,1.87,1997-04-01,159.9
1153,Oats,WI,USC00470308,1997,5,0,0,31.0184136,0,0.0,0.72,77.0,2.0,0.0,57.07889518,63.0,45.05453258,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,May,1.86,1997-05-01,159.9
1154,Oats,WI,USC00470308,1997,6,0,0,48.0,0,0.0,2.05,90.0,4.86,0.0,68.0,79.0,57.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jun,1.81,1997-06-01,160.2
1155,Oats,WI,USC00470308,1997,7,0,0,45.0,0,0.0,1.1,93.0,6.0,0.0,68.8,79.0,58.5,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jul,1.67,1997-07-01,160.4
1156,Oats,WI,USC00470308,1997,8,0,0,49.0,0,0.0,0.73,85.0,3.19,0.0,64.5,74.3,54.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Aug,1.57,1997-08-01,160.8
1157,Oats,WI,USC00470308,1997,9,0,0,35.0,0,0.0,0.55,82.0,1.57,0.0,60.4,71.6,49.1,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Sep,1.47,1997-09-01,161.2
1158,Oats,WI,USC00470308,1997,10,0,0,22.0,0,0.0,0.54,85.0,1.32,0.0,50.0,61.7,38.2,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Oct,1.62,1997-10-01,161.5
1159,Oats,WI,USC00470308,1997,11,0,0,9.0,0,0.0,0.25,58.0,0.98,0.0,31.9,38.8,25.0,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Nov,1.66,1997-11-01,161.7
1160,Oats,WI,USC00470308,1997,12,23,4,-6.205797101,5,3.0,0.3,44.0,0.8,8.0,23.99043478,33.3,15.33391304,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Dec,1.57,1997-12-01,161.8
1161,Oats,WI,USC00470308,1998,1,26,5,-10.0,11,3.0,0.3,48.0,1.23,11.0,22.8,29.2,16.4,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Jan,1.6,1998-01-01,162.0
1162,Oats,WI,USC00470308,1998,2,15,0,15.0,7,0.0,0.3,57.0,0.85,0.0,33.3,38.9,27.8,1,Prices,17,1,0.8,United States,3,Oats,5,Prices received by farmers,4,Dollars per bushel,1,Monthly,Feb,1.6,1998-02-01,162.0
